0,0,5.218004121488847
0,0,5.131282719632423
0,0,4.709874526769403
0,0,4.050836623388005
0,0,3.5842345233767263
0,0,3.4819635473181627
0,0,3.5713303564513135
1.9630279541015625,49.45264434814453,3.756830652370806
72.3228759765625,111.08626556396484,4.163510570501281
47.402252197265625,109.4287338256836,4.706388309581552
0.0,0.0,5.328629514220443
44.18292236328125,13.307640075683594,5.873876593226956
0.0,0.0,6.28904255396467
0.0,0.0,6.766392510336256
45.431793212890625,40.57368469238281,7.354896177149154
26.72637939453125,32.22380065917969,7.904836330867406
35.428558349609375,32.94358825683594,8.261911748035832
34.15252685546875,40.50773620605469,8.605581090136168
26.287139892578125,26.015380859375,8.991754107022704
28.70343017578125,28.418563842773438,9.312849489517593
16.497314453125,37.77787780761719,9.681501637180247
15.324310302734375,37.7821044921875,9.831900215546996
31.247711181640625,17.28271484375,9.828943465770896
26.10723876953125,29.7054443359375,9.951149137626336
31.82659912109375,25.251678466796875,10.168458466682191
18.7022705078125,22.586212158203125,10.39060310736004
26.13348388671875,11.64813232421875,10.768810512123189
20.403839111328125,27.698593139648438,11.193682324365062
26.5169677734375,27.726531982421875,11.555727029241103
24.120849609375,10.264877319335938,11.89521008974877
23.737213134765625,30.647384643554688,12.394756511446301
22.8990478515625,9.53082275390625,12.914315380752521
13.24908447265625,28.14288330078125,13.40196979021363
18.558929443359375,17.39068603515625,13.820148825304988
13.7720947265625,16.7249755859375,14.122708306417346
20.14312744140625,16.7249755859375,14.275980579980468
14.070465087890625,6.7503814697265625,14.369389426264782
19.48138427734375,19.542922973632812,14.447053573630843
2.626861572265625,10.096527099609375,14.580326006793168
5.829742431640625,8.164764404296875,14.81806179874595
10.856903076171875,16.3594970703125,14.87469042412766
19.4947509765625,1.4426727294921875,14.802516307045476
14.0606689453125,16.58526611328125,14.522704715932907
14.786773681640625,16.857376098632812,14.050144808018272
14.64508056640625,7.3873443603515625,13.474682129767293
23.66876220703125,29.90447998046875,13.25018194554637
25.36102294921875,20.680709838867188,13.238174790298528
17.24359130859375,20.680831909179688,13.129779045476445
18.276763916015625,21.340057373046875,13.234020644690155
18.47930908203125,22.229171752929688,13.493614507276371
18.074676513671875,32.932220458984375,13.766651551056093
14.25146484375,21.50390625,14.121993933989016
25.35296630859375,20.686203002929688,14.41743764947584
17.708404541015625,8.816925048828125,14.92838839533082
17.42974853515625,31.887924194335938,15.453600304552314
16.316558837890625,23.041793823242188,15.764127012841593
22.69549560546875,9.273757934570312,15.863416790444203
22.69561767578125,9.273773193359375,16.027506526744506
16.358795166015625,19.15234375,16.39762484791765
16.35888671875,19.152542114257812,16.83631260612967
22.2447509765625,21.707611083984375,17.26551074986983
21.7637939453125,20.93231201171875,17.686799985225274
21.300201416015625,27.19793701171875,18.182211572920934
21.362762451171875,8.33514404296875,18.40658221795748
14.100921630859375,26.61773681640625,18.53114731758404
20.88751220703125,8.35302734375,18.73464257102543
21.12384033203125,8.353530883789062,18.99632971152174
